timestamp,energy_consumption
2024-02-04 06:00:00,64.85
2024-02-04 07:00:00,71.76
2024-02-04 08:00:00,74.62
2024-02-04 09:00:00,84.1
2024-02-04 10:00:00,88.54
2024-02-04 11:00:00,96.81
2024-02-04 12:00:00,96.3
2024-02-04 13:00:00,89.15
2024-02-04 14:00:00,82.97
2024-02-04 15:00:00,79.2
2024-02-04 16:00:00,69.97
2024-02-04 17:00:00,64.68
2024-02-04 18:00:00,63.48
2024-02-04 19:00:00,64.53
2024-02-04 20:00:00,63.53
2024-02-04 21:00:00,70.35
2024-02-04 22:00:00,73.64
2024-02-04 23:00:00,64.26
2024-02-05 00:00:00,79.23
2024-02-05 01:00:00,75.73
2024-02-05 02:00:00,75.18
2024-02-05 03:00:00,71.68
2024-02-05 04:00:00,65.48
2024-02-05 05:00:00,68.07
2024-02-05 06:00:00,77.42
2024-02-05 07:00:00,87.46
2024-02-05 08:00:00,81.38
2024-02-05 09:00:00,98.11
2024-02-05 10:00:00,106.33
2024-02-05 11:00:00,103.23
2024-02-05 12:00:00,105.39
2024-02-05 13:00:00,97.04
2024-02-05 14:00:00,94.18
2024-02-05 15:00:00,82.28
2024-02-05 16:00:00,73.97
2024-02-05 17:00:00,83.16
2024-02-05 18:00:00,73.42
2024-02-05 19:00:00,75.37
2024-02-05 20:00:00,72.75
2024-02-05 21:00:00,74.18
2024-02-05 22:00:00,80.15
2024-02-05 23:00:00,77.81
2024-02-06 00:00:00,80.76
2024-02-06 01:00:00,78.54
2024-02-06 02:00:00,75.22
2024-02-06 03:00:00,72.8
2024-02-06 04:00:00,77.72
2024-02-06 05:00:00,68.97
2024-02-06 06:00:00,77.2
2024-02-06 07:00:00,87.99
2024-02-06 08:00:00,95.42
2024-02-06 09:00:00,91.16
2024-02-06 10:00:00,100.44
2024-02-06 11:00:00,109.4
2024-02-06 12:00:00,105.34
2024-02-06 13:00:00,100.76
2024-02-06 14:00:00,93.91
2024-02-06 15:00:00,87.35
2024-02-06 16:00:00,84.62
2024-02-06 17:00:00,78.5
2024-02-06 18:00:00,77.31
2024-02-06 19:00:00,77.62
2024-02-06 20:00:00,75.71
2024-02-06 21:00:00,82.07
2024-02-06 22:00:00,92.62
2024-02-06 23:00:00,73.74
2024-02-07 00:00:00,80.66
2024-02-07 01:00:00,73.81
2024-02-07 02:00:00,76.37
2024-02-07 03:00:00,72.16
2024-02-07 04:00:00,74.58
2024-02-07 05:00:00,78.06
2024-02-07 06:00:00,78.31
2024-02-07 07:00:00,88.11
2024-02-07 08:00:00,81.1
2024-02-07 09:00:00,103.33
2024-02-07 10:00:00,103.31
2024-02-07 11:00:00,108.4
2024-02-07 12:00:00,98.55
2024-02-07 13:00:00,96.77
2024-02-07 14:00:00,95.49
2024-02-07 15:00:00,88.93
2024-02-07 16:00:00,84.72
2024-02-07 17:00:00,83.97
2024-02-07 18:00:00,70.54
2024-02-07 19:00:00,81.32
2024-02-07 20:00:00,78.57
2024-02-07 21:00:00,79.24
2024-02-07 22:00:00,75.2
2024-02-07 23:00:00,82.98
2024-02-08 00:00:00,69.83
2024-02-08 01:00:00,79.57
2024-02-08 02:00:00,68.21
2024-02-08 03:00:00,72.3
2024-02-08 04:00:00,71.18
2024-02-08 05:00:00,78.16
2024-02-08 06:00:00,76.95
2024-02-08 07:00:00,80.92
2024-02-08 08:00:00,88.57
2024-02-08 09:00:00,102.18
2024-02-08 10:00:00,104.08
2024-02-08 11:00:00,102.66
2024-02-08 12:00:00,102.6
2024-02-08 13:00:00,93.95
2024-02-08 14:00:00,96.58
2024-02-08 15:00:00,82.08
2024-02-08 16:00:00,86.72
2024-02-08 17:00:00,80.27
2024-02-08 18:00:00,87.27
2024-02-08 19:00:00,73.15
2024-02-08 20:00:00,78.25
2024-02-08 21:00:00,87.37
2024-02-08 22:00:00,85.97
2024-02-08 23:00:00,78.3
2024-02-09 00:00:00,80.5
2024-02-09 01:00:00,77.1
2024-02-09 02:00:00,75.43
2024-02-09 03:00:00,69.41
2024-02-09 04:00:00,71.41
2024-02-09 05:00:00,67.21
2024-02-09 06:00:00,78.32
2024-02-09 07:00:00,85.62
2024-02-09 08:00:00,89.81
2024-02-09 09:00:00,90.75
2024-02-09 10:00:00,106.0
2024-02-09 11:00:00,105.78
2024-02-09 12:00:00,100.76
2024-02-09 13:00:00,99.21
2024-02-09 14:00:00,89.14
2024-02-09 15:00:00,85.14
2024-02-09 16:00:00,81.68
2024-02-09 17:00:00,84.78
2024-02-09 18:00:00,75.28
2024-02-09 19:00:00,80.23
2024-02-09 20:00:00,76.63
2024-02-09 21:00:00,81.29
2024-02-09 22:00:00,80.76
2024-02-09 23:00:00,84.7
2024-02-10 00:00:00,67.59
2024-02-10 01:00:00,60.92
2024-02-10 02:00:00,58.89
2024-02-10 03:00:00,60.2
2024-02-10 04:00:00,56.9
2024-02-10 05:00:00,65.36
2024-02-10 06:00:00,66.04
2024-02-10 07:00:00,83.44
2024-02-10 08:00:00,73.89
2024-02-10 09:00:00,88.14
2024-02-10 10:00:00,87.66
2024-02-10 11:00:00,92.47
2024-02-10 12:00:00,94.35
2024-02-10 13:00:00,81.15
2024-02-10 14:00:00,86.21
2024-02-10 15:00:00,86.97
2024-02-10 16:00:00,72.14
2024-02-10 17:00:00,71.03
2024-02-10 18:00:00,72.06
2024-02-10 19:00:00,67.13
2024-02-10 20:00:00,66.58
2024-02-10 21:00:00,61.32
2024-02-10 22:00:00,74.01
2024-02-10 23:00:00,70.87
2024-02-11 00:00:00,65.8
2024-02-11 01:00:00,67.84
2024-02-11 02:00:00,62.2
2024-02-11 03:00:00,60.34
2024-02-11 04:00:00,64.44
2024-02-11 05:00:00,58.49
2024-02-11 06:00:00,72.21
2024-02-11 07:00:00,68.47
2024-02-11 08:00:00,78.31
2024-02-11 09:00:00,95.14
2024-02-11 10:00:00,96.8
2024-02-11 11:00:00,94.96
2024-02-11 12:00:00,90.15
2024-02-11 13:00:00,88.46
2024-02-11 14:00:00,85.68
2024-02-11 15:00:00,79.63
2024-02-11 16:00:00,73.71
2024-02-11 17:00:00,69.99
2024-02-11 18:00:00,67.22
2024-02-11 19:00:00,62.14
2024-02-11 20:00:00,66.95
2024-02-11 21:00:00,74.2
2024-02-11 22:00:00,66.09
2024-02-11 23:00:00,70.69
2024-02-12 00:00:00,76.69
2024-02-12 01:00:00,77.9
2024-02-12 02:00:00,73.1
2024-02-12 03:00:00,78.48
2024-02-12 04:00:00,74.16
2024-02-12 05:00:00,68.71
2024-02-12 06:00:00,80.83
2024-02-12 07:00:00,81.08
2024-02-12 08:00:00,88.77
2024-02-12 09:00:00,98.83
2024-02-12 10:00:00,100.44
2024-02-12 11:00:00,108.26
2024-02-12 12:00:00,100.93
2024-02-12 13:00:00,98.22
2024-02-12 14:00:00,92.88
2024-02-12 15:00:00,87.34
2024-02-12 16:00:00,88.59
2024-02-12 17:00:00,82.75
2024-02-12 18:00:00,85.04
2024-02-12 19:00:00,87.1
2024-02-12 20:00:00,75.02
2024-02-12 21:00:00,80.94
2024-02-12 22:00:00,76.98
2024-02-12 23:00:00,78.45
2024-02-13 00:00:00,77.57
2024-02-13 01:00:00,73.35
2024-02-13 02:00:00,70.57
2024-02-13 03:00:00,72.11
2024-02-13 04:00:00,67.38
2024-02-13 05:00:00,77.45
2024-02-13 06:00:00,74.59
2024-02-13 07:00:00,95.54
2024-02-13 08:00:00,89.39
2024-02-13 09:00:00,97.98
2024-02-13 10:00:00,97.35
2024-02-13 11:00:00,111.63
2024-02-13 12:00:00,108.63
2024-02-13 13:00:00,102.0
2024-02-13 14:00:00,90.24
2024-02-13 15:00:00,90.56
2024-02-13 16:00:00,79.83
2024-02-13 17:00:00,86.2
2024-02-13 18:00:00,81.56
2024-02-13 19:00:00,78.53
2024-02-13 20:00:00,69.51
2024-02-13 21:00:00,76.85
2024-02-13 22:00:00,84.56
2024-02-13 23:00:00,86.54
2024-02-14 00:00:00,84.64
2024-02-14 01:00:00,71.33
2024-02-14 02:00:00,76.1
2024-02-14 03:00:00,76.87
2024-02-14 04:00:00,65.74
2024-02-14 05:00:00,74.17
2024-02-14 06:00:00,79.48
2024-02-14 07:00:00,83.22
2024-02-14 08:00:00,83.91
2024-02-14 09:00:00,96.51
2024-02-14 10:00:00,101.34
2024-02-14 11:00:00,104.33
2024-02-14 12:00:00,102.01
2024-02-14 13:00:00,99.16
2024-02-14 14:00:00,95.58
2024-02-14 15:00:00,91.61
2024-02-14 16:00:00,83.21
2024-02-14 17:00:00,78.83
2024-02-14 18:00:00,78.81
2024-02-14 19:00:00,70.59
2024-02-14 20:00:00,81.29
2024-02-14 21:00:00,80.9
2024-02-14 22:00:00,82.08
2024-02-14 23:00:00,85.65
2024-02-15 00:00:00,72.52
2024-02-15 01:00:00,69.92
2024-02-15 02:00:00,76.11
2024-02-15 03:00:00,72.9
2024-02-15 04:00:00,73.17
2024-02-15 05:00:00,72.47
2024-02-15 06:00:00,81.16
2024-02-15 07:00:00,88.27
2024-02-15 08:00:00,93.38
2024-02-15 09:00:00,96.89
2024-02-15 10:00:00,94.34
2024-02-15 11:00:00,108.12
2024-02-15 12:00:00,109.28
2024-02-15 13:00:00,103.63
2024-02-15 14:00:00,92.34
2024-02-15 15:00:00,92.66
2024-02-15 16:00:00,87.99
2024-02-15 17:00:00,86.83
2024-02-15 18:00:00,75.06
2024-02-15 19:00:00,77.48
2024-02-15 20:00:00,82.49
2024-02-15 21:00:00,81.25
2024-02-15 22:00:00,77.58
2024-02-15 23:00:00,83.58
2024-02-16 00:00:00,82.76
2024-02-16 01:00:00,78.29
2024-02-16 02:00:00,76.02
2024-02-16 03:00:00,72.01
2024-02-16 04:00:00,78.52
2024-02-16 05:00:00,70.84
2024-02-16 06:00:00,76.27
2024-02-16 07:00:00,84.7
2024-02-16 08:00:00,95.08
2024-02-16 09:00:00,92.06
2024-02-16 10:00:00,97.65
2024-02-16 11:00:00,97.02
2024-02-16 12:00:00,104.64
2024-02-16 13:00:00,96.7
2024-02-16 14:00:00,94.44
2024-02-16 15:00:00,92.73
2024-02-16 16:00:00,82.11
2024-02-16 17:00:00,81.64
2024-02-16 18:00:00,77.48
2024-02-16 19:00:00,81.2
2024-02-16 20:00:00,81.52
2024-02-16 21:00:00,78.37
2024-02-16 22:00:00,81.49
2024-02-16 23:00:00,86.22
2024-02-17 00:00:00,72.14
2024-02-17 01:00:00,62.47
2024-02-17 02:00:00,67.88
2024-02-17 03:00:00,58.83
2024-02-17 04:00:00,68.38
2024-02-17 05:00:00,68.66
2024-02-17 06:00:00,69.9
2024-02-17 07:00:00,75.41
2024-02-17 08:00:00,80.84
2024-02-17 09:00:00,90.88
2024-02-17 10:00:00,91.53
2024-02-17 11:00:00,96.23
2024-02-17 12:00:00,98.12
2024-02-17 13:00:00,89.05
2024-02-17 14:00:00,83.64
2024-02-17 15:00:00,75.42
2024-02-17 16:00:00,70.53
2024-02-17 17:00:00,63.52
2024-02-17 18:00:00,71.72
2024-02-17 19:00:00,75.86
2024-02-17 20:00:00,75.44
2024-02-17 21:00:00,64.76
2024-02-17 22:00:00,75.19
2024-02-17 23:00:00,77.85
2024-02-18 00:00:00,68.86
2024-02-18 01:00:00,68.58
2024-02-18 02:00:00,57.35
2024-02-18 03:00:00,64.36
2024-02-18 04:00:00,58.6
2024-02-18 05:00:00,65.48
2024-02-18 06:00:00,62.62
2024-02-18 07:00:00,77.07
2024-02-18 08:00:00,85.9
2024-02-18 09:00:00,85.16
2024-02-18 10:00:00,88.58
2024-02-18 11:00:00,86.78
2024-02-18 12:00:00,93.68
2024-02-18 13:00:00,89.09
2024-02-18 14:00:00,80.02
2024-02-18 15:00:00,82.13
2024-02-18 16:00:00,73.11
2024-02-18 17:00:00,66.65
2024-02-18 18:00:00,66.7
2024-02-18 19:00:00,73.03
2024-02-18 20:00:00,72.27
2024-02-18 21:00:00,70.86
2024-02-18 22:00:00,74.88
2024-02-18 23:00:00,67.64
2024-02-19 00:00:00,80.94
2024-02-19 01:00:00,78.88
2024-02-19 02:00:00,73.62
2024-02-19 03:00:00,75.15
2024-02-19 04:00:00,69.85
2024-02-19 05:00:00,76.84
2024-02-19 06:00:00,81.19
2024-02-19 07:00:00,73.35
2024-02-19 08:00:00,96.68
2024-02-19 09:00:00,86.22
2024-02-19 10:00:00,100.79
2024-02-19 11:00:00,109.63
2024-02-19 12:00:00,103.6
2024-02-19 13:00:00,95.67
2024-02-19 14:00:00,91.97
2024-02-19 15:00:00,94.55
2024-02-19 16:00:00,77.35
2024-02-19 17:00:00,85.59
2024-02-19 18:00:00,78.82
2024-02-19 19:00:00,74.1
2024-02-19 20:00:00,77.65
2024-02-19 21:00:00,77.43
2024-02-19 22:00:00,85.99
2024-02-19 23:00:00,85.33
2024-02-20 00:00:00,74.05
2024-02-20 01:00:00,76.8
2024-02-20 02:00:00,72.16
2024-02-20 03:00:00,78.7
2024-02-20 04:00:00,67.69
2024-02-20 05:00:00,81.34
2024-02-20 06:00:00,78.97
2024-02-20 07:00:00,80.49
2024-02-20 08:00:00,89.33
2024-02-20 09:00:00,95.32
2024-02-20 10:00:00,98.27
2024-02-20 11:00:00,106.03
2024-02-20 12:00:00,100.08
2024-02-20 13:00:00,92.93
2024-02-20 14:00:00,94.94
2024-02-20 15:00:00,83.35
2024-02-20 16:00:00,82.14
2024-02-20 17:00:00,77.55
2024-02-20 18:00:00,75.68
2024-02-20 19:00:00,86.99
2024-02-20 20:00:00,80.33
2024-02-20 21:00:00,82.6
2024-02-20 22:00:00,75.54
2024-02-20 23:00:00,79.91
2024-02-21 00:00:00,81.91
2024-02-21 01:00:00,74.44
2024-02-21 02:00:00,79.37
2024-02-21 03:00:00,68.84
2024-02-21 04:00:00,72.07
2024-02-21 05:00:00,72.69
2024-02-21 06:00:00,79.88
2024-02-21 07:00:00,82.7
2024-02-21 08:00:00,91.08
2024-02-21 09:00:00,97.71
2024-02-21 10:00:00,100.55
2024-02-21 11:00:00,107.71
2024-02-21 12:00:00,106.06
2024-02-21 13:00:00,101.42
2024-02-21 14:00:00,94.86
2024-02-21 15:00:00,93.87
2024-02-21 16:00:00,84.33
2024-02-21 17:00:00,80.08
2024-02-21 18:00:00,79.7
2024-02-21 19:00:00,85.9
2024-02-21 20:00:00,74.86
2024-02-21 21:00:00,84.82
2024-02-21 22:00:00,75.19
2024-02-21 23:00:00,83.51
2024-02-22 00:00:00,87.47
2024-02-22 01:00:00,80.61
2024-02-22 02:00:00,76.54
2024-02-22 03:00:00,71.53
2024-02-22 04:00:00,73.46
2024-02-22 05:00:00,74.15
2024-02-22 06:00:00,76.2
2024-02-22 07:00:00,84.22
2024-02-22 08:00:00,93.07
2024-02-22 09:00:00,95.7
2024-02-22 10:00:00,100.39
2024-02-22 11:00:00,100.45
2024-02-22 12:00:00,106.79
2024-02-22 13:00:00,104.08
2024-02-22 14:00:00,97.63
2024-02-22 15:00:00,94.66
2024-02-22 16:00:00,85.74
2024-02-22 17:00:00,83.0
2024-02-22 18:00:00,80.62
2024-02-22 19:00:00,78.86
2024-02-22 20:00:00,78.22
2024-02-22 21:00:00,90.72
2024-02-22 22:00:00,81.08
2024-02-22 23:00:00,80.1
2024-02-23 00:00:00,83.02
2024-02-23 01:00:00,79.78
2024-02-23 02:00:00,70.36
2024-02-23 03:00:00,78.38
2024-02-23 04:00:00,73.08
2024-02-23 05:00:00,70.84
2024-02-23 06:00:00,84.22
2024-02-23 07:00:00,88.0
2024-02-23 08:00:00,87.34
2024-02-23 09:00:00,106.0
2024-02-23 10:00:00,106.37
2024-02-23 11:00:00,105.97
2024-02-23 12:00:00,111.71
2024-02-23 13:00:00,102.65
2024-02-23 14:00:00,96.71
2024-02-23 15:00:00,88.28
2024-02-23 16:00:00,87.84
2024-02-23 17:00:00,83.46
2024-02-23 18:00:00,79.58
2024-02-23 19:00:00,76.19
2024-02-23 20:00:00,80.98
2024-02-23 21:00:00,81.7
2024-02-23 22:00:00,77.67
2024-02-23 23:00:00,77.0
2024-02-24 00:00:00,73.67
2024-02-24 01:00:00,58.49
2024-02-24 02:00:00,66.92
2024-02-24 03:00:00,62.1
2024-02-24 04:00:00,68.8
2024-02-24 05:00:00,63.43
2024-02-24 06:00:00,72.22
2024-02-24 07:00:00,74.03
2024-02-24 08:00:00,82.97
2024-02-24 09:00:00,91.96
2024-02-24 10:00:00,92.0
2024-02-24 11:00:00,100.11
2024-02-24 12:00:00,91.49
2024-02-24 13:00:00,93.31
2024-02-24 14:00:00,90.63
2024-02-24 15:00:00,83.68
2024-02-24 16:00:00,83.3
2024-02-24 17:00:00,68.62
2024-02-24 18:00:00,64.13
2024-02-24 19:00:00,65.49
2024-02-24 20:00:00,73.22
2024-02-24 21:00:00,74.09
2024-02-24 22:00:00,73.53
2024-02-24 23:00:00,68.51
2024-02-25 00:00:00,74.6
2024-02-25 01:00:00,64.12
2024-02-25 02:00:00,70.85
2024-02-25 03:00:00,75.56
2024-02-25 04:00:00,65.16
2024-02-25 05:00:00,67.85
2024-02-25 06:00:00,67.73
2024-02-25 07:00:00,68.5
2024-02-25 08:00:00,80.23
2024-02-25 09:00:00,84.76
2024-02-25 10:00:00,88.18
2024-02-25 11:00:00,103.14
2024-02-25 12:00:00,96.68
2024-02-25 13:00:00,93.77
2024-02-25 14:00:00,85.83
2024-02-25 15:00:00,80.47
2024-02-25 16:00:00,79.61
2024-02-25 17:00:00,71.66
2024-02-25 18:00:00,71.88
2024-02-25 19:00:00,68.81
2024-02-25 20:00:00,69.33
2024-02-25 21:00:00,66.59
2024-02-25 22:00:00,65.33
2024-02-25 23:00:00,72.08
2024-02-26 00:00:00,81.87
2024-02-26 01:00:00,73.99
2024-02-26 02:00:00,76.2
2024-02-26 03:00:00,74.46
2024-02-26 04:00:00,65.19
2024-02-26 05:00:00,71.98
2024-02-26 06:00:00,81.45
2024-02-26 07:00:00,87.41
2024-02-26 08:00:00,88.15
2024-02-26 09:00:00,99.88
2024-02-26 10:00:00,108.18
2024-02-26 11:00:00,109.47
2024-02-26 12:00:00,105.33
2024-02-26 13:00:00,100.5
2024-02-26 14:00:00,94.66
2024-02-26 15:00:00,93.15
2024-02-26 16:00:00,86.65
2024-02-26 17:00:00,84.43
2024-02-26 18:00:00,80.41
2024-02-26 19:00:00,82.98
2024-02-26 20:00:00,81.2
2024-02-26 21:00:00,85.48
2024-02-26 22:00:00,86.85
2024-02-26 23:00:00,80.03
2024-02-27 00:00:00,74.54
2024-02-27 01:00:00,85.43
2024-02-27 02:00:00,77.48
2024-02-27 03:00:00,67.51
2024-02-27 04:00:00,71.08
2024-02-27 05:00:00,78.85
2024-02-27 06:00:00,78.82
2024-02-27 07:00:00,83.93
2024-02-27 08:00:00,98.48
2024-02-27 09:00:00,95.18
2024-02-27 10:00:00,101.02
2024-02-27 11:00:00,107.33
2024-02-27 12:00:00,107.39
2024-02-27 13:00:00,104.48
2024-02-27 14:00:00,100.95
2024-02-27 15:00:00,92.19
2024-02-27 16:00:00,87.95
2024-02-27 17:00:00,80.99
2024-02-27 18:00:00,80.25
2024-02-27 19:00:00,80.26
2024-02-27 20:00:00,81.8
2024-02-27 21:00:00,85.55
2024-02-27 22:00:00,85.71
2024-02-27 23:00:00,83.54
2024-02-28 00:00:00,78.65
2024-02-28 01:00:00,79.64
2024-02-28 02:00:00,76.47
2024-02-28 03:00:00,75.26
2024-02-28 04:00:00,82.88
2024-02-28 05:00:00,73.78
2024-02-28 06:00:00,81.75
2024-02-28 07:00:00,90.37
2024-02-28 08:00:00,93.39
2024-02-28 09:00:00,108.84
2024-02-28 10:00:00,102.82
2024-02-28 11:00:00,107.9
2024-02-28 12:00:00,102.75
2024-02-28 13:00:00,101.21
2024-02-28 14:00:00,98.42
2024-02-28 15:00:00,94.91
2024-02-28 16:00:00,87.39
2024-02-28 17:00:00,87.19
2024-02-28 18:00:00,79.74
2024-02-28 19:00:00,78.62
2024-02-28 20:00:00,91.88
2024-02-28 21:00:00,84.16
2024-02-28 22:00:00,80.73
2024-02-28 23:00:00,80.71
2024-02-29 00:00:00,78.24
2024-02-29 01:00:00,83.24
2024-02-29 02:00:00,75.24
2024-02-29 03:00:00,75.12
2024-02-29 04:00:00,73.92
2024-02-29 05:00:00,78.93
2024-02-29 06:00:00,76.79
2024-02-29 07:00:00,81.92
2024-02-29 08:00:00,94.02
2024-02-29 09:00:00,102.01
2024-02-29 10:00:00,105.78
2024-02-29 11:00:00,103.49
2024-02-29 12:00:00,108.78
2024-02-29 13:00:00,99.76
2024-02-29 14:00:00,95.46
2024-02-29 15:00:00,87.86
2024-02-29 16:00:00,91.44
2024-02-29 17:00:00,84.8
2024-02-29 18:00:00,82.66
2024-02-29 19:00:00,85.06
2024-02-29 20:00:00,92.43
2024-02-29 21:00:00,75.86
2024-02-29 22:00:00,80.77
2024-02-29 23:00:00,81.14
